customer_id,address,order_id,order_dt,delivery_dt,payment_method,product_id,amount
4964488,Сосновый Бор,27030,2020-07-07,2020-07-12,online,11,10
4964488,Сосновый Бор,27030,2020-07-07,2020-08-03,online,11,10
8731299,Геленджик,73980,2022-01-17,2022-02-28,offline,9,46
8731299,Геленджик,73980,2022-01-17,2022-02-11,offline,9,46
8731299,Геленджик,73980,2022-01-17,2022-01-20,offline,9,46
3237649,Юрга,48973,2022-11-28,2023-01-25,offline,12,49
1806908,Волжский,99969,2022-07-29,2022-08-03,offline,7,14
1806908,Волжский,99969,2022-07-29,2022-07-31,offline,7,14
1806908,Волжский,99969,2022-07-29,2022-08-31,offline,7,14
1806908,Волжский,99969,2022-07-29,2022-09-03,offline,7,14
5202940,Свободный,30732,2021-07-12,2021-08-31,online,7,13
5202940,Свободный,30732,2021-07-12,2021-08-23,online,7,13
263450,Евпатория,66179,2021-03-27,2021-04-25,online,3,45
263450,Евпатория,66179,2021-03-27,2021-05-14,online,3,45
263450,Евпатория,66179,2021-03-27,2021-05-08,online,3,45
1388281,Ангарск,16179,2021-07-12,2021-08-03,offline,5,24
3316103,Самара,54610,2021-08-08,2021-08-21,offline,12,45
3316103,Самара,54610,2021-08-08,2021-08-19,offline,12,45
398880,Михайловск (Ставропольский край),74069,2022-01-03,2022-02-27,online,7,39
398880,Михайловск (Ставропольский край),74069,2022-01-03,2022-03-03,online,7,39
9851599,Тольятти,7311,2021-02-17,2021-03-04,offline,10,11
2912609,Полевской,75535,2020-12-08,2021-01-20,offline,1,30
2912609,Полевской,75535,2020-12-08,2021-01-10,offline,1,30
7000636,Абакан,56277,2020-11-27,2020-12-24,offline,8,31
4534342,Волгодонск,30707,2021-11-14,2021-12-03,offline,5,26
4534342,Волгодонск,30707,2021-11-14,2021-11-26,offline,5,26
4565766,Копейск,29334,2020-12-28,2021-01-30,online,5,6
4565766,Копейск,29334,2020-12-28,2021-02-17,online,5,6
4565766,Копейск,29334,2020-12-28,2021-01-07,online,5,6
4565766,Копейск,29334,2020-12-28,2021-01-28,online,5,6
7000636,Абакан,16837,2020-07-29,2020-08-06,online,13,2
7000636,Абакан,16837,2020-07-29,2020-09-03,online,13,2
7000636,Абакан,16837,2020-07-29,2020-08-21,online,13,2
7000636,Абакан,16837,2020-07-29,2020-08-29,online,13,2
8264228,Октябрьский,33942,2022-09-04,2022-10-31,online,8,31
5287635,Воркута,42401,2022-09-21,2022-10-11,offline,14,47
8506018,Клин,45040,2021-05-05,2021-05-19,offline,1,1
327660,Сызрань,72543,2021-08-08,2021-09-25,online,3,33
3320234,Котлас,54065,2020-02-29,2020-04-04,online,15,24
3320234,Котлас,54065,2020-02-29,2020-03-18,online,15,24
3320234,Котлас,54065,2020-02-29,2020-04-19,online,15,24
3320234,Котлас,54065,2020-02-29,2020-03-13,online,15,24
2903945,Мелеуз,55185,2022-04-04,2022-05-14,online,12,42
2903945,Мелеуз,55185,2022-04-04,2022-05-15,online,12,42
2903945,Мелеуз,55185,2022-04-04,2022-04-12,online,12,42
3197234,Чебоксары,13780,2022-11-01,2022-12-03,offline,5,37
3232209,Евпатория,87540,2020-04-04,2020-05-22,online,14,50
3232209,Евпатория,87540,2020-04-04,2020-05-08,online,14,50
4564013,Москва,50809,2020-10-20,2020-11-13,online,10,44
2122115,Чистополь,86862,2022-10-07,2022-11-28,online,7,33
5755341,Избербаш,6451,2020-08-21,2020-09-04,offline,8,28
1928249,Владимир,77857,2020-07-11,2020-08-26,offline,1,26
1928249,Владимир,77857,2020-07-11,2020-07-12,offline,1,26
1928249,Владимир,77857,2020-07-11,2020-09-06,offline,1,26
4775564,Чита,48959,2023-03-15,2023-05-03,offline,12,48
4775564,Чита,48959,2023-03-15,2023-04-16,offline,12,48
4775564,Чита,48959,2023-03-15,2023-04-26,offline,12,48
5327818,Кирово-Чепецк,13580,2021-04-25,2021-06-04,offline,3,13
8790076,Шадринск,52886,2022-04-20,2022-05-15,online,15,21
7830975,Магадан,88918,2020-05-20,2020-06-01,offline,14,48
8042250,Дубна,14489,2021-01-09,2021-02-14,online,4,12
8042250,Дубна,14489,2021-01-09,2021-02-07,online,4,12
6235073,Верхняя Пышма,2093,2021-07-22,2021-08-19,offline,3,18
8912688,Россошь,1855,2021-10-30,2021-11-22,online,2,15
1388281,Ангарск,64792,2022-01-13,2022-03-14,offline,3,24
1388281,Ангарск,64792,2022-01-13,2022-02-01,offline,3,24
7946166,Орехово-Зуево,62955,2021-11-26,2021-12-08,online,10,19
7946166,Орехово-Зуево,62955,2021-11-26,2022-01-04,online,10,19
7946166,Орехово-Зуево,62955,2021-11-26,2022-01-10,online,10,19
7352391,Кузнецк,63326,2022-04-30,2022-06-27,online,3,22
7352391,Кузнецк,63326,2022-04-30,2022-06-14,online,3,22
7199090,Гуково,55123,2023-01-28,2023-01-31,offline,12,34
7199090,Гуково,55123,2023-01-28,2023-01-31,offline,12,34
7199090,Гуково,55123,2023-01-28,2023-03-26,offline,12,34
7199090,Гуково,55123,2023-01-28,2023-03-28,offline,12,34
1916207,Верхняя Пышма,28425,2022-04-03,2022-05-22,online,6,11
1916207,Верхняя Пышма,28425,2022-04-03,2022-05-03,online,6,11
2250569,Северодвинск,58430,2023-04-20,2023-05-14,offline,4,20
2250569,Северодвинск,58430,2023-04-20,2023-05-09,offline,4,20
2250569,Северодвинск,58430,2023-04-20,2023-05-15,offline,4,20
2250569,Северодвинск,58430,2023-04-20,2023-05-27,offline,4,20
5287635,Воркута,74126,2021-04-29,2021-05-10,offline,13,33
5287635,Воркута,74126,2021-04-29,2021-05-12,offline,13,33
3704618,Туймазы,63240,2020-10-04,2020-10-23,offline,5,16
3704618,Туймазы,63240,2020-10-04,2020-10-31,offline,5,16
8172912,Курск,36414,2023-02-17,2023-03-09,offline,6,45
8172912,Курск,36414,2023-02-17,2023-02-27,offline,6,45
8172912,Курск,36414,2023-02-17,2023-02-24,offline,6,45
4498799,Череповец,60160,2020-10-03,2020-11-04,online,10,39
2893413,Керчь,89030,2020-05-26,2020-06-14,offline,12,24
2893413,Керчь,89030,2020-05-26,2020-07-19,offline,12,24
4713578,Ханты-Мансийск,69786,2022-01-15,2022-02-18,online,12,13
5937818,Ногинск,22108,2020-11-23,2021-01-19,offline,12,10
5937818,Ногинск,22108,2020-11-23,2020-12-24,offline,12,10
4997613,Барнаул,52259,2021-03-22,2021-04-01,online,3,48
2769270,Екатеринбург,40058,2021-06-24,2021-07-15,offline,15,18
2565819,Краснотурьинск,43080,2022-07-29,2022-09-25,offline,14,18
2565819,Краснотурьинск,43080,2022-07-29,2022-08-24,offline,14,18
2565819,Краснотурьинск,43080,2022-07-29,2022-09-12,offline,14,18
7528079,Боровичи,96899,2022-08-17,2022-10-12,offline,2,48
2576384,Сертолово,78021,2021-02-17,2021-03-07,online,3,14
2576384,Сертолово,78021,2021-02-17,2021-04-15,online,3,14
935381,Нижний Новгород,43650,2022-04-28,2022-06-09,offline,8,26
935381,Нижний Новгород,43650,2022-04-28,2022-06-24,offline,8,26
1125538,Ревда,59505,2023-04-12,2023-06-05,online,15,49
1125538,Ревда,59505,2023-04-12,2023-06-06,online,15,49
5430901,Дербент,30253,2021-05-04,2021-06-05,online,13,49
4947863,Пенза,30610,2021-05-16,2021-06-08,offline,13,18
4947863,Пенза,30610,2021-05-16,2021-06-21,offline,13,18
8765352,Прохладный,3616,2020-11-06,2020-11-20,offline,15,16
6358354,Гатчина,79434,2021-02-19,2021-04-14,offline,8,33
3348290,Якутск,17123,2020-01-18,2020-02-25,offline,2,28
3348290,Якутск,17123,2020-01-18,2020-02-05,offline,2,28
3348290,Якутск,17123,2020-01-18,2020-03-04,offline,2,28
7571024,Великий Новгород,78248,2020-09-01,2020-09-23,offline,3,37
4429780,Королев,22094,2021-09-21,2021-11-16,online,9,20
4429780,Королев,22094,2021-09-21,2021-10-15,online,9,20
3318448,Архангельск,82663,2021-05-10,2021-05-23,online,2,25
3318448,Архангельск,82663,2021-05-10,2021-07-08,online,2,25
3318448,Архангельск,82663,2021-05-10,2021-05-26,online,2,25
2122115,Чистополь,86862,2022-10-07,2022-11-28,online,10,38
8912688,Россошь,1855,2021-10-30,2021-11-22,online,10,49
1432858,Обнинск,70903,2021-09-29,2021-10-25,online,10,41
7108795,Жигулевск,59270,2020-07-21,2020-09-11,online,3,27
5932958,Волгоград,46022,2020-07-20,2020-08-05,online,2,32
8979408,Балашиха,62482,2022-03-08,2022-04-29,online,10,35
7108795,Жигулевск,59270,2020-07-21,2020-09-11,online,6,18
6319082,Иркутск,31910,2022-08-15,2022-09-18,online,1,29
6319082,Иркутск,31910,2022-08-15,2022-09-18,online,1,29
7397121,Мурманск,237,2021-12-11,2022-01-13,offline,4,12
7760533,Комсомольск-на-Амуре,42737,2022-04-11,2022-05-14,online,10,17
1436524,Кострома,8609,2023-03-28,2023-04-07,offline,4,47
8857342,Павловский Посад,82979,2022-07-25,2022-09-09,online,10,37
8857342,Павловский Посад,82979,2022-07-25,2022-09-05,online,10,37
6615705,Шали,38423,2020-08-16,2020-08-30,offline,3,50
5755341,Избербаш,87402,2022-04-25,2022-06-12,online,4,46
5755341,Избербаш,87402,2022-04-25,2022-06-02,online,4,46
7081465,Сочи,1634,2021-09-08,2021-09-21,online,11,1
7081465,Сочи,1634,2021-09-08,2021-09-30,online,11,1
5277103,Азов,88352,2022-07-30,2022-09-09,online,8,7
972383,Вязьма,82118,2020-12-30,2021-01-12,offline,2,46
972383,Вязьма,82118,2020-12-30,2021-01-11,offline,2,46
5603214,Димитровград,69021,2022-02-22,2022-02-28,online,5,4
5603214,Димитровград,69021,2022-02-22,2022-03-23,online,5,4
7586335,Красногорск,44381,2022-06-18,2022-08-01,offline,6,42
7586335,Красногорск,44381,2022-06-18,2022-08-08,offline,6,42
8112662,Пермь,42955,2021-11-18,2021-12-07,online,6,28
3187735,Мытищи,22211,2021-07-17,2021-08-20,offline,4,28
2962652,Вольск,19029,2020-03-02,2020-04-18,online,7,43
2962652,Вольск,19029,2020-03-02,2020-03-16,online,7,43
7352391,Кузнецк,13877,2022-04-07,2022-05-20,offline,6,39
7352391,Кузнецк,13877,2022-04-07,2022-04-19,offline,6,39
7352391,Кузнецк,13877,2022-04-07,2022-05-08,offline,6,39
8542490,Дмитров,18097,2023-02-05,2023-03-04,offline,5,49
4683435,Электросталь,97899,2022-05-17,2022-07-12,online,6,46
4683435,Электросталь,97899,2022-05-17,2022-06-16,online,6,46
4683435,Электросталь,97899,2022-05-17,2022-05-29,online,6,46
1233520,Элиста,94527,2022-07-24,2022-09-11,online,14,35
1233520,Элиста,94527,2022-07-24,2022-09-03,online,14,35
1233520,Элиста,94527,2022-07-24,2022-09-12,online,14,35
4536683,Сургут,85858,2020-11-25,2020-12-24,online,12,12
2962652,Вольск,35073,2021-08-20,2021-10-16,online,12,33
2962652,Вольск,35073,2021-08-20,2021-08-31,online,12,33
9785684,Ижевск,82398,2020-09-29,2020-11-18,offline,5,46
5908034,Чехов,15891,2020-07-12,2020-08-08,online,1,47
5908034,Чехов,15891,2020-07-12,2020-08-23,online,1,47
6397165,Хасавюрт,48769,2021-02-04,2021-04-04,offline,5,49
6397165,Хасавюрт,48769,2021-02-04,2021-02-13,offline,5,49
6811586,Апатиты,36011,2021-12-12,2022-01-15,offline,3,13
6811586,Апатиты,36011,2021-12-12,2022-01-07,offline,3,13
6811586,Апатиты,36011,2021-12-12,2022-01-06,offline,3,13
6811586,Апатиты,36011,2021-12-12,2021-12-22,offline,3,13
3352639,Лиски,38758,2022-11-24,2022-12-23,offline,13,6
6177237,Ялта,52341,2021-07-15,2021-09-03,offline,1,30
6177237,Ялта,52341,2021-07-15,2021-08-12,offline,1,30
4773017,Бийск,3836,2023-04-19,2023-06-01,offline,6,13
1388281,Ангарск,89031,2021-03-24,2021-04-24,online,9,4
5907832,Анапа,73112,2020-08-11,2020-08-21,offline,12,37
5907832,Анапа,73112,2020-08-11,2020-10-09,offline,12,37
4037291,Тимашевск,85378,2021-04-03,2021-04-08,online,13,22
7946166,Орехово-Зуево,66077,2022-06-18,2022-07-10,online,9,4
3237649,Юрга,74933,2020-12-24,2021-01-12,offline,8,35
950760,Рославль,45264,2020-06-08,2020-06-26,offline,15,20
950760,Рославль,45264,2020-06-08,2020-07-23,offline,15,20
950760,Рославль,45264,2020-06-08,2020-07-28,offline,15,20
950760,Рославль,45264,2020-06-08,2020-07-19,offline,15,20
1336205,Златоуст,17964,2022-05-14,2022-07-06,online,8,34
3232209,Евпатория,87540,2020-04-04,2020-05-22,online,1,31
3232209,Евпатория,87540,2020-04-04,2020-05-08,online,1,31
8513493,Каменск-Уральский,6169,2021-02-27,2021-04-21,offline,12,33
8513493,Каменск-Уральский,6169,2021-02-27,2021-04-01,offline,12,33
8513493,Каменск-Уральский,6169,2021-02-27,2021-04-18,offline,12,33
3730827,Лабинск,98832,2022-10-05,2022-11-23,offline,15,24
8788924,Чита,95824,2021-02-26,2021-04-02,online,15,12
4378452,Биробиджан,22305,2021-06-03,2021-06-20,offline,2,29
6358354,Гатчина,81484,2021-09-24,2021-10-13,offline,10,46
6358354,Гатчина,81484,2021-09-24,2021-11-04,offline,10,46
6358354,Гатчина,81484,2021-09-24,2021-11-10,offline,10,46
4954842,Ишимбай,93213,2021-02-28,2021-04-20,offline,8,12
4954842,Ишимбай,93213,2021-02-28,2021-03-17,offline,8,12
1125538,Ревда,85837,2021-06-08,2021-06-24,offline,1,37
1125538,Ревда,85837,2021-06-08,2021-07-14,offline,1,37
258432,Архангельск,39693,2021-04-03,2021-04-12,online,11,8
258432,Архангельск,39693,2021-04-03,2021-04-24,online,11,8
2363205,Симферополь,78742,2023-01-13,2023-02-17,online,4,19
4534342,Волгодонск,57452,2022-08-05,2022-09-20,offline,7,22
3348290,Якутск,87765,2020-05-05,2020-05-15,offline,15,20
1757142,Батайск,88196,2022-02-23,2022-04-15,online,3,27
3320234,Котлас,54065,2020-02-29,2020-04-04,online,11,45
3320234,Котлас,54065,2020-02-29,2020-03-18,online,11,45
3320234,Котлас,54065,2020-02-29,2020-04-19,online,11,45
3320234,Котлас,54065,2020-02-29,2020-03-13,online,11,45
9168167,Чайковский,57558,2022-07-28,2022-08-07,online,9,14
5937818,Ногинск,57332,2022-10-18,2022-11-12,offline,5,36
7946810,Тихорецк,81277,2020-12-16,2021-02-03,online,11,32
2498535,Когалым,59654,2021-02-05,2021-03-21,offline,1,42
8494844,Муром,66320,2022-12-08,2023-01-23,offline,10,33
7571024,Великий Новгород,7619,2020-12-29,2021-01-09,offline,3,3
9530444,Краснокаменск,39953,2022-07-26,2022-09-16,online,4,9
9530444,Краснокаменск,39953,2022-07-26,2022-09-18,online,4,9
9530444,Краснокаменск,39953,2022-07-26,2022-08-20,online,4,9
972383,Вязьма,99102,2020-01-11,2020-03-10,online,9,6
7776169,Курган,88184,2020-10-09,2020-11-20,online,12,50
3892795,Белогорск (Амурская область),17228,2020-07-30,2020-09-14,online,1,29
9841663,Орск,96553,2020-07-28,2020-08-15,online,8,31
9841663,Орск,96553,2020-07-28,2020-08-24,online,8,31
6022622,Красноярск,61990,2023-04-11,2023-04-13,offline,4,45
6022622,Красноярск,61990,2023-04-11,2023-05-21,offline,4,45
1698098,Бийск,84113,2022-11-08,2022-11-10,offline,9,35
1436524,Кострома,70912,2021-03-19,2021-04-04,online,14,11
1436524,Кострома,70912,2021-03-19,2021-04-13,online,14,11
9565866,Алексин,48644,2020-04-21,2020-06-18,offline,15,21
9565866,Алексин,48644,2020-04-21,2020-05-12,offline,15,21
4814995,Чайковский,82695,2020-07-29,2020-09-12,offline,8,7
2215761,Владикавказ,65271,2020-08-08,2020-08-27,offline,6,12
2215761,Владикавказ,65271,2020-08-08,2020-09-25,offline,6,12
2215761,Владикавказ,65271,2020-08-08,2020-08-13,offline,6,12
6370195,Тобольск,90258,2020-01-15,2020-03-03,online,11,29
7147379,Уссурийск,80714,2020-02-17,2020-03-18,online,6,25
7147379,Уссурийск,80714,2020-02-17,2020-03-20,online,6,25
5348771,Тамбов,49505,2022-02-05,2022-02-21,online,10,27
6075539,Дзержинск,69402,2021-02-22,2021-03-26,offline,1,9
8731299,Геленджик,87461,2023-03-06,2023-03-21,online,3,13
8731299,Геленджик,87461,2023-03-06,2023-05-01,online,3,13
8731299,Геленджик,87461,2023-03-06,2023-03-09,online,3,13
8283210,Севастополь,60750,2020-10-13,2020-11-10,offline,13,4
8283210,Севастополь,60750,2020-10-13,2020-11-12,offline,13,4
8433372,Чебоксары,60031,2022-01-20,2022-02-22,offline,5,4
2437302,Черногорск,16299,2020-09-21,2020-11-10,offline,15,22
2437302,Черногорск,16299,2020-09-21,2020-10-14,offline,15,22
9171069,Домодедово,723,2021-04-12,2021-04-27,online,7,40
4997613,Барнаул,70003,2023-03-19,2023-05-13,online,2,45
4997613,Барнаул,70003,2023-03-19,2023-05-09,online,2,45
4997613,Барнаул,70003,2023-03-19,2023-04-02,online,2,45
